timestamp,Temperature,Relative Humidity ,Wind Speed,Wind Direction,Basel Cloud Cover Total,Shortwave Radiation,Soil Temperature
20120417T1800,12.110529,57,5.3517847,289.6538,23,300.82,12.920013
20120417T1900,11.860529,61,6.130579,273.36646,100,129.94,11.830017
20120417T2000,11.000529,61,7.172949,287.52557,100,4.45,10.77002
20120417T2100,9.760529,68,5.4477882,277.59464,100,0,9.880005
20120417T2200,9.640529,64,3.096837,215.53769,100,0,9.140015
20120417T2300,9.390529,64,4.452954,194.03624,100,0,8.589996
20120418T0000,8.270529,68,9.007196,267.7094,100,0,8.100006
20120418T0100,8.720529,55,14.471821,275.7106,100,0,7.619995
20120418T0200,6.9805284,74,13.1041975,254.0546,100,0,7.1799927
20120418T0300,6.8005285,78,11.525623,231.3402,100,0,6.830017
20120418T0400,6.8805285,79,11.753876,229.96974,100,0,6.630005
20120418T0500,6.3405285,80,9.178235,205.55997,100,0,6
20120418T0600,6.1905284,79,9.339208,207.55281,93,6.23,5.860016
20120418T0700,6.8905287,77,12.475961,226.16914,21,132.61,6.119995
20120418T0800,8.150529,72,19.9954,256.46414,100,299.93,7.1400146
20120418T0900,8.790529,71,18.374111,267.75427,100,415.63,8.450012
20120418T1000,9.710529,65,15.188415,264.5597,100,534,9.899994
20120418T1100,11.040529,57,11.183201,266.30862,100,630.12,11.420013
20120418T1200,12.090529,52,7.2359104,264.28943,100,654.14996,12.75
20120418T1300,13.020529,47,4.0249224,259.69516,80,703.99,13.990021
20120418T1400,12.750529,47,5.4119864,266.1859,100,360.44998,13.550018
20120418T1500,13.190529,47,3.6,270,100,293.69998,13.140015
20120418T1600,12.840529,48,6.0347,252.64598,100,298.15,12.970001
20120418T1700,12.930529,49,8.427383,250.0169,100,241.19,12.640015
20120418T1800,12.790529,50,10.514218,218.04704,100,161.98,12.080017
20120418T1900,10.920529,58,18.847641,208.52312,69,132.61,11.070007
20120418T2000,8.5505295,67,18.35647,205.55997,34,8.01,9.490021
20120418T2100,7.5105286,72,13.556282,190.71312,0.6,0,8.190002
20120418T2200,7.0805287,72,11.885453,178.2643,2,0,7.25
20120418T2300,7.290529,72,12.261158,176.63354,0,0,6.610016
20120419T0000,6.4205284,74,11.753877,152.65012,9,0,6.110016
20120419T0100,5.1805286,80,11.720751,132.51044,52,0,5.610016
20120419T0200,2.7905285,94,11.983188,122.73523,59,0,5.0200195
20120419T0300,2.7405286,92,12.096214,126.528854,100,0,4.4900208
20120419T0400,3.6105285,90,9.931042,133.53119,100,0,4.4599915
20120419T0500,6.2505283,73,11.090103,166.86598,100,0,5.100006
20120419T0600,6.2605286,75,12.371645,188.36589,100,1.78,5.3000183
20120419T0700,6.7705283,77,11.770403,203.4287,100,51.62,5.6700134
20120419T0800,7.9505286,72,13.049689,204.44395,100,193.12999,6.7099915
20120419T0900,9.640529,68,9.290511,215.53769,82,377.36,8.410004
20120419T1000,10.520529,64,7.127636,225,64,492.16998,10.200012
20120419T1100,11.090529,61,5.315336,208.30077,100,301.71,10.830017
20120419T1200,12.030529,61,6.28713,203.62938,100,366.68,11.559998
20120419T1300,11.740529,61,9.107359,198.43495,100,275.9,11.670013
20120419T1400,11.890529,60,13.5515,196.99083,100,248.31,11.589996
20120419T1500,11.780529,60,16.279802,215.09583,100,213.59999,11.360016
20120419T1600,11.420529,64,14.039999,247.38013,88,182.45,11.080017
20120419T1700,11.250529,73,9.449572,287.7447,18,216.26999,11.100006
20120419T1800,10.250529,81,6.1094027,315,72,174.44,10.920013
20120419T1900,9.560529,87,3.8773184,291.8014,100,44.5,10.320007
20120419T2000,9.370529,82,2.8799999,180,100,4.45,9.619995
20120419T2100,9.130529,76,4.68,180,100,0,9.089996
20120419T2200,8.470529,82,5.1544156,257.90524,100,0,8.630005
20120419T2300,7.9205284,82,9.9571085,282.5288,100,0,8.220001
20120420T0000,7.4505286,87,8.759178,260.5377,100,0,7.8000183
20120420T0100,7.5805287,80,13.202726,258.99646,100,0,7.51001
20120420T0200,6.4905286,86,12.758432,253.61046,8,0,6.9599915
20120420T0300,5.8005285,90,12.7279215,261.8699,13,0,6.380005
20120420T0400,5.0905285,91,10.365251,249.67686,21,0,5.7700195
20120420T0500,6.3105288,86,4.39436,235.00798,100,0,6.080017
20120420T0600,6.7605286,83,2.8116899,219.80557,100,9.79,6.01001
20120420T0700,7.9305286,80,6.6087217,240.64226,100,132.61,6.730011
20120420T0800,9.060529,72,14.05845,267.06433,100,242.08,7.869995
20120420T0900,8.530529,73,26.64,270,100,289.25,8.730011
20120420T1000,8.820529,72,19.813087,267.91745,100,361.34,9.420013
20120420T1100,9.130529,68,21.96295,269.06082,90,347.99,9.839996
20120420T1200,10.990529,57,22.33161,271.84763,10,669.27997,11.309998
20120420T1300,10.780529,57,23.039999,270,16,642.58,12.110016
20120420T1400,10.850529,56,23.110207,265.53284,20,393.38,11.890015
20120420T1500,10.630529,57,23.762726,269.13196,10,287.47,11.390015
20120420T1600,10.500529,58,22.319998,270,10,375.58,11.309998
20120420T1700,10.680529,57,20.163212,271.02304,10,439.66,11.399994
20120420T1800,10.310529,58,17.64,270,0,296.37,10.910004
20120420T1900,9.480529,61,11.928989,275.19443,0,130.83,9.910004
20120420T2000,8.620529,62,6.8399997,270,0,8.01,8.630005
20120420T2100,7.9405284,61,6.379216,196.38954,63,0,7.630005
20120420T2200,6.0805287,67,9.3876505,175.60129,2,0,6.720001
20120420T2300,5.8505287,65,8.311245,162.34987,1,0,5.899994
20120421T0000,6.3805285,61,9.021574,151.38954,1,0,5.3000183
20120421T0100,4.2205286,76,10.514218,141.95296,14,0,4.8000183
20120421T0200,4.8905287,78,8.942214,139.8991,100,0,4.4900208
20120421T0300,6.4505286,71,4.072935,135,100,0,4.730011
20120421T0400,4.4905286,89,2.968636,255.96376,100,0,4.8900146
20120421T0500,4.3605285,82,12.261158,183.36646,10,0,4.5400085
20120421T0600,4.6805286,83,10.137692,196.50436,13,11.57,4.350006
20120421T0700,6.3305287,83,8.942214,220.1009,38,140.62,4.9599915
20120421T0800,9.340529,72,14.021525,240.80252,33,314.16998,6.610016
20120421T0900,10.220529,65,13.53236,241.38954,86,328.41,8.140015
20120421T1000,11.160529,62,12.738099,227.29062,92,280.35,9.179993
20120421T1100,11.790529,58,22.238562,240.9454,100,258.99,9.800018
20120421T1200,12.220529,57,22.553936,241.38954,91,287.47,10.300018
20120421T1300,12.560529,57,22.206486,250.09625,100,263.44,10.630005
20120421T1400,12.680529,59,21.862406,252.75854,100,331.97,11.179993
20120421T1500,12.760529,62,16.78156,247.28558,81,268.78,11.399994
20120421T1600,12.410529,64,15.119999,270,7,185.12,11.27002
20120421T1700,12.880529,64,9.007196,267.7094,100,251.87,11.570007
20120421T1800,11.280529,75,5.634891,296.56506,100,47.17,10.910004
20120421T1900,9.280529,95,11.090103,305.7539,100,8.01,10.140015
20120421T2000,9.140529,86,18.374111,235.37584,100,0.89,9.440002
20120421T2100,8.390529,82,24.144167,249.94391,100,0,8.679993
20120421T2200,7.5105286,80,33.91269,260.83765,12,0,7.8099976
20120421T2300,6.8505287,82,28.58545,264.21762,0,0,6.980011
20120422T0000,6.4405284,83,22.180206,256.86597,2,0,6.3399963
20120422T0100,6.2005286,82,18.919704,248.80594,41,0,5.869995
20120422T0200,5.8905287,82,16.746773,244.53665,36,0,5.5200195
20120422T0300,5.6705284,83,14.81259,244.05771,80,0,5.200012
20120422T0400,6.040529,84,14.039999,247.38013,100,0,5.110016
20120422T0500,5.1605287,81,8.891343,238.24052,100,0,4.4599915
20120422T0600,5.9305286,80,10.137692,253.49564,100,8.01,4.7400208
20120422T0700,6.6905284,81,19.45333,267.8789,100,91.67,5.51001
20120422T0800,6.9005284,82,16.24394,257.19574,60,137.06,6.100006
20120422T0900,7.7005286,80,22.392462,265.38934,100,293.69998,7.26001
20120422T1000,8.240529,76,21.434364,262.27817,36,394.27,8.350006
20120422T1100,8.420529,71,20.275383,263.8845,100,268.78,8.649994
20120422T1200,8.610529,70,20.883104,269.01224,100,323.96,9.160004
20120422T1300,8.290529,74,24.119999,270,100,317.72998,9.450012
20120422T1400,8.500529,72,20.172853,267.9546,100,325.74,9.630005
20120422T1500,8.670529,70,18.709612,258.90628,100,313.28,9.779999
20120422T1600,9.720529,66,14.84318,255.96376,10,411.18,10.360016
20120422T1700,9.960529,63,12.303366,249.44395,10,347.99,10.480011
20120422T1800,10.040529,61,10.028439,248.9625,17,298.15,10.309998
20120422T1900,9.660529,62,7.754637,248.1986,40,138.84,9.610016
20120422T2000,9.0505295,59,5.154415,245.22485,25,8.9,8.5
20120422T2100,8.030529,64,6.28713,203.62938,15,0,7.5200195
20120422T2200,6.0705285,69,9.227524,200.55605,66,0,6.5899963
20120422T2300,4.7805285,77,9.6932955,195.0685,80,0,5.720001
20120423T0000,5.040529,75,8.766573,199.17902,52,0,5.1900024
20120423T0100,5.2405286,75,7.628263,199.29004,83,0,4.9400024
20120423T0200,4.6505284,78,8.4042845,189.86581,62,0,4.7099915
20120423T0300,4.3305287,77,9.007196,182.2906,33,0,4.330017
20120423T0400,4.5805287,76,6.9899354,168.11134,73,0,4.1600037
20120423T0500,5.9505286,88,8.654986,196.92752,100,0,5.5500183
20120423T0600,5.6705284,86,7.92,180,100,9.79,5.529999
20120423T0700,6.8005285,83,6.12,208.0725,47,132.61,6.130005
20120423T0800,8.380529,76,12.0694,252.64598,28,301.71,7.2700195
20120423T0900,9.290529,67,14.84318,255.96376,34,475.25998,8.77002
20120423T1000,10.260529,63,11.27553,253.30075,10,612.32,10.350006
20120423T1100,10.720529,59,6.193674,215.53769,26,539.33997,11.350006
20120423T1200,11.780529,57,5.5887027,165.06857,28,336.41998,11.540009
20120423T1300,13.620529,50,9.19939,210.57922,26,762.73,13.330017
20120423T1400,14.610529,43,24.063513,218.92755,96,725.35,14.209991
20120423T1500,14.810529,43,28.51282,217.30396,100,650.58997,14.420013
20120423T1600,14.630529,45,24.962307,213.23172,100,492.16998,14.140015
20120423T1700,14.130529,46,18.584509,224.21518,100,307.05,13.459991
20120423T1800,13.080529,51,21.313093,217.45058,100,101.46,12.320007
20120423T1900,10.620529,64,24.962307,213.23172,100,25.81,10.980011
20120423T2000,9.030529,75,21.862406,197.24146,100,0.89,9.75
20120423T2100,9.080529,74,25.671307,202.24902,100,0,8.990021
20120423T2200,8.720529,76,21.120682,209.62375,100,0,8.440002
20120423T2300,8.890529,75,16.394829,199.23067,100,0,8.050018
20120424T0000,8.490529,76,17.727943,203.9625,100,0,7.51001
20120424T0100,8.040529,77,10.514218,218.04704,10,0,7.200012
20120424T0200,7.290529,78,9.673221,225,0,0,6.630005
20120424T0300,6.7705283,79,9.659814,206.56505,5,0,6.1900024
20120424T0400,6.7205286,76,13.004922,221.63354,0,0,5.7900085
20120424T0500,7.3205285,73,15.496736,182.663,100,0,6.369995
20120424T0600,7.3505287,71,11.928989,185.19443,100,7.12,6.230011
20120424T0700,8.170529,65,10.495713,185.90614,100,51.62,6.4900208
20120424T0800,9.170529,60,23.86341,213.9298,100,89.89,6.9200134
20120424T0900,10.500529,61,24.29133,230.41187,100,272.34,8.059998
20120424T1000,10.860529,58,24.26998,237.72437,71,299.93,9.029999
20120424T1100,11.010529,55,25.630886,240.55457,56,282.13,9.570007
20120424T1200,11.010529,56,25.992397,239.17233,85,248.31,9.809998
20120424T1300,11.0505295,58,28.712116,239.8987,54,243.86,9.970001
20120424T1400,10.790529,60,31.205997,253.23746,60,242.97,10.050018
20120424T1500,10.250529,64,32.97293,259.3035,75,324.85,10.27002
20120424T1600,9.950529,69,31.006012,254.5115,100,313.28,10.390015
20120424T1700,9.740529,69,30.574575,257.7639,100,290.13998,10.350006
20120424T1800,8.8005295,76,25.772078,257.90524,100,142.4,9.779999
20120424T1900,9.020529,74,26.999998,253.7398,100,120.15,9.320007
20120424T2000,8.230529,80,25.567604,260.27243,100,14.24,8.52002
20120424T2100,8.070529,81,28.348713,252.25534,54,0,7.8900146
20120424T2200,7.4705286,81,30.85307,258.55896,69,0,7.4200134
20120424T2300,7.0505285,82,27.067116,256.1486,69,0,6.899994
20120425T0000,6.8005285,81,23.749088,255.96376,4,0,6.4100037
20120425T0100,6.4505286,82,19.011953,251.22197,3.9,0,5.970001
20120425T0200,6.0305285,82,13.53236,241.38954,3.6000001,0,5.580017
20120425T0300,5.2005286,83,10.086427,214.8245,100,0,5.149994
20120425T0400,4.2205286,85,8.4042845,189.86581,25,0,4.75
20120425T0500,2.8605285,88,9.885262,123.11134,80,0,3.880005
20120425T0600,2.4805286,93,11.183201,123.17851,0,18.69,3.5400085
20120425T0700,4.3705287,89,11.681987,123.69006,1.5,157.53,4.119995
20120425T0800,6.5805287,84,12.10157,120.37913,4.8,336.41998,5.700012
20120425T0900,9.870529,71,10.990322,148.3925,1.8000001,494.84,7.9200134
20120425T1000,12.730529,52,15.188415,174.55966,29,628.33997,10.25
20120425T1100,14.470529,41,18.289274,190.20398,99,722.68,12.220001
20120425T1200,15.010529,37,22.238562,209.05461,100,683.52,13.51001
20120425T1300,15.430529,39,20.00512,210.25644,100,519.76,13.860016
20120425T1400,15.650529,44,16.981165,175.13548,100,415.63,13.950012
20120425T1500,15.780529,49,12.783802,189.72758,100,256.32,13.660004
20120425T1600,15.490529,44,14.05845,219.80557,100,105.909996,12.920013
20120425T1700,16.06053,45,15.124284,178.63608,100,121.04,12.570007
20120425T1800,15.950529,47,17.106628,171.52885,100,152.19,12.459991
20120425T1900,15.650529,52,12.496718,138.50352,100,64.08,12.100006
20120425T2000,14.380529,60,16.418526,127.874985,100,5.34,11.529999
20120425T2100,13.260529,55,11.808878,127.56859,100,0,10.890015
20120425T2200,11.840529,61,13.363711,117.255325,100,0,10.290009
20120425T2300,11.180529,64,12.594856,120.963745,100,0,9.77002
20120426T0000,10.440529,67,13.441071,110.376434,100,0,9.360016
20120426T0100,9.380529,75,13.570615,111.80141,100,0,8.959991
20120426T0200,9.120529,77,13.37825,113.80594,100,0,8.630005
20120426T0300,8.750529,77,16.610792,119.898895,100,0,8.330017
20120426T0400,8.190529,77,15.990646,121.18497,100,0,7.9900208
20120426T0500,8.980529,77,5.4477882,172.40535,100,0,7.580017
20120426T0600,9.520529,77,2.7416782,113.19859,100,20.47,7.630005
20120426T0700,9.840529,81,6.12,89.99999,100,152.19,8.540009
20120426T0800,11.180529,78,7.2,89.99999,100,250.98,9.76001
20120426T0900,12.870529,74,14.77755,92.7927,90,311.5,11
20120426T1000,15.620529,65,14.48972,116.56505,100,584.73,13.160004
20120426T1100,17.30053,60,16.73516,108.82471,20,687.97,15.230011
20120426T1200,19.160528,52,15.077082,123.31062,28,776.08,16.959991
20120426T1300,21.37053,43,13.084402,187.90717,100,770.74,18.49002
20120426T1400,21.90053,40,20.466246,219.28941,64,757.39,19.369995
20120426T1500,21.750528,44,23.803596,266.53177,0,648.81,19.589996
20120426T1600,20.48053,51,15.986593,305.83765,1.8000001,608.76,19.550018
20120426T1700,19.82053,54,9.726664,308.991,0.6,477.03998,19.209991
20120426T1800,19.010529,60,7.2805495,351.46924,0,314.16998,18.450012
20120426T1900,17.990528,66,7.2359104,354.28943,0,147.73999,17.26001
20120426T2000,17.740528,62,4.510787,61.38954,10,14.24,15.820007
20120426T2100,17.680529,60,7.491114,125.21759,100,0,14.880005
20120426T2200,16.580528,66,5.00128,149.74356,100,0,14.230011
20120426T2300,15.690529,72,2.7416782,203.1986,100,0,13.679993
20120427T0000,14.940529,74,0.71999997,89.99999,100,0,13.190002
20120427T0100,14.450529,71,5.7599998,89.99999,100,0,12.790009
20120427T0200,13.440529,62,7.8954163,114.22774,6,0,11.899994
20120427T0300,12.940529,62,7.24486,116.56505,100,0,11.540009
20120427T0400,12.070529,65,7.9036193,120.06859,1,0,11.170013
20120427T0500,11.260529,76,5.495161,148.3925,0,0,8.899994
20120427T0600,10.750529,68,6.9247384,117.89726,0,21.36,8.610016
20120427T0700,10.380529,78,6.638072,102.52881,0,161.98,9.339996
20120427T0800,11.930529,81,9,106.2602,0,328.41,10.76001
20120427T0900,13.910529,80,7.92,89.99999,0,487.72,12.720001
20120427T1000,16.21053,72,6.9153743,51.34018,0,624.77997,14.910004
20120427T1100,18.240528,62,7.5170207,343.30075,0,728.01996,17.050018
20120427T1200,19.280529,63,7.5942073,5.440323,5.4,780.52997,18.76001
20120427T1300,20.240528,61,5.0528407,355.91437,40,797.44,20.149994
20120427T1400,21.04053,62,6.849467,93.01279,28,775.19,21.190002
20120427T1500,22.62053,55,11.792404,102.33909,7,710.22,21.700012
20120427T1600,23.740528,50,19.592731,110.43282,6,608.76,21.76001
20120427T1700,24.000528,54,16.394829,109.230675,1.2,477.03998,21.49002
20120427T1800,23.30053,61,12.287555,84.95755,100,299.93,20.980011
20120427T1900,22.250528,65,10.587918,35.311203,50,156.64,20.059998
20120427T2000,19.48053,77,8.905908,345.96375,61,20.47,18.580017
20120427T2100,18.180529,75,6.379216,343.61047,30.000002,0,17.339996
20120427T2200,18.05053,75,11.119281,150.94539,98,0,16.200012
20120427T2300,17.87053,77,3.396233,147.99461,84,0,15.390015
20120428T0000,17.010529,83,7.172949,107.52557,100,0,14.679993
20120428T0100,16.38053,78,8.373386,115.46334,100,0,14.140015
20120428T0200,15.170529,81,7.968939,108.434944,100,0,13.490021
20120428T0300,14.030529,81,3.2399998,89.99999,100,0,13.059998
20120428T0400,13.510529,78,6.28713,113.62937,100,0,12.700012
20120428T0500,12.570529,75,13.207634,107.44718,100,0,11.309998
20120428T0600,12.570529,74,12.413476,106.8584,100,8.01,11.170013
20120428T0700,13.400529,76,13.37825,113.80594,100,93.45,11.640015
20120428T0800,15.690529,71,16.62249,107.650116,58,297.26,13.050018
20120428T0900,17.780529,69,17.811815,104.03624,3,489.5,14.910004
20120428T1000,20.420528,64,17.902534,105.15406,0,629.23,17.070007
20120428T1100,22.54053,59,17.418196,108.06047,0,736.92,19.179993
20120428T1200,24.30053,54,18,106.2602,0.90000004,798.33,21
20120428T1300,25.930529,47,16.766108,104.93142,19,814.35,22.420013
20120428T1400,26.910528,43,12.758432,106.38954,49,784.08997,23.52002
20120428T1500,27.31053,41,11.013882,101.30993,62,718.23,24.220001
20120428T1600,27.350529,42,7.5599995,89.99999,1,612.32,24.5
20120428T1700,26.910528,46,6.725354,74.47588,0,482.38,24.360016
20120428T1800,25.48053,59,7.968939,71.56504,0,322.18,23.670013
20120428T1900,24.260529,58,11.609651,82.874985,100,150.41,22.459991
20120428T2000,20.65053,68,14.417988,92.862404,100,14.24,20.589996
20120428T2100,18.07053,76,16.167967,101.56012,100,0,18.809998
20120428T2200,16.37053,71,21.41319,106.60698,100,0,17.179993
20120428T2300,15.140529,70,23.933907,111.161255,90,0,15.77002
20120429T0000,16.32053,57,27.438046,109.14813,100,0,14.77002
20120429T0100,15.390529,63,24.40046,111.64443,100,0,14.179993
20120429T0200,15.400529,62,22.461807,111.63088,100,0,13.720001
20120429T0300,14.840529,63,20.188908,111.99113,100,0,13.369995
20120429T0400,14.590529,64,19.486609,115.14478,100,0,13.050018
20120429T0500,13.840529,97,6.379216,106.38954,100,0,13.850006
20120429T0600,13.860529,96,6.0347,107.35402,100,17.8,13.550018
20120429T0700,15.740529,83,6.6185193,112.380135,100,104.13,13.429993
20120429T0800,16.98053,81,6.9247384,117.89726,100,153.97,13.490021
20120429T0900,17.38053,76,6.12,118.07248,100,120.15,13.550018
20120429T1000,17.860529,76,3.396233,122.00538,100,113.92,13.630005
20120429T1100,19.930529,67,3.6,216.8699,100,293.69998,14
20120429T1200,21.500528,60,14.05845,267.06433,30.000002,669.27997,14.720001
20120429T1300,19.04053,75,26.28986,271.56937,88,258.1,15.220001
20120429T1400,17.62053,80,23.143827,285.33328,76,301.71,15.170013
20120429T1500,18.22053,76,15.978484,292.52057,10,507.3,15.330017
20120429T1600,18.350529,71,10.703569,289.6538,64,504.63,15.580017
20120429T1700,17.90053,71,8.209263,285.25513,80,172.66,15.490021
20120429T1800,17.760529,74,7.172949,287.52557,89,106.799995,15.320007
20120429T1900,17.30053,82,5.6920996,288.43497,82,50.73,15.100006
20120429T2000,15.910529,84,4.829907,296.56506,16,14.24,14.559998
20120429T2100,15.100529,87,3.563818,315,31,0,13.730011
20120429T2200,15.330529,84,2.5959969,326.30994,100,0,13.200012
20120429T2300,15.280529,84,2.2768397,341.56506,100,0,12.869995
20120430T0000,15.170529,84,2.1897945,9.462311,100,0,12.580017
20120430T0100,15.000529,86,2.3051248,38.659805,100,0,12.350006
20120430T0200,14.680529,88,3.0547013,44.999985,100,0,12.160004
20120430T0300,14.080529,91,4.6102495,51.34018,100,0,11.929993
20120430T0400,13.480529,95,5.904439,52.431404,100,0,11.730011
20120430T0500,12.650529,96,4.3349743,355.23636,100,0,12.709991
20120430T0600,12.420529,96,5.1544156,12.094757,100,8.01,12.589996
20120430T0700,13.350529,92,6.439876,26.565033,100,146.84999,13.040009
20120430T0800,15.870529,71,13.849477,62.102737,100,298.15,14.290009
20120430T0900,17.930529,55,19.70815,80.537674,43,465.47,15.630005
20120430T1000,18.55053,50,25.922499,90.79572,100,494.84,16.480011
20120430T1100,18.62053,53,28.880886,94.28915,100,428.97998,16.820007
20120430T1200,18.82053,55,27.193705,96.84277,100,362.22998,16.929993
20120430T1300,19.860529,56,24.280659,105.47863,100,396.05,17.420013
20120430T1400,20.48053,58,22.077717,114.05734,100,456.57,18.179993
20120430T1500,21.000528,60,16.981165,111.12472,100,394.27,18.640015
20120430T1600,21.350529,61,15.484185,91.332214,100,446.78,19.320007
20120430T1700,21.37053,64,14.417988,87.137596,100,273.22998,19.25
20120430T1800,21.600529,64,12.287555,84.95755,45,312.38998,19.399994
20120430T1900,21.07053,66,12.522619,108.434944,100,154.86,18.880005
20120430T2000,17.81053,53,16.375053,146.65929,100,19.58,17.330017
20120430T2100,16.180529,62,13.896187,233.42697,100,0,15.850006
20120430T2200,13.180529,75,19.48661,281.7251,100,0,14.369995
20120430T2300,12.470529,82,11.792404,282.33908,100,0,13.429993
20120501T0000,11.590529,89,8.350138,277.4314,100,0,12.720001
20120501T0100,11.680529,87,5.0142193,248.9625,100,0,12.190002
20120501T0200,11.500529,88,3.2399998,270,100,0,11.940002
20120501T0300,11.370529,90,2.7416782,293.1986,100,0,11.740021
20120501T0400,11.390529,90,4.198285,239.03624,100,0,11.570007
20120501T0500,10.100529,78,13.004921,265.23636,100,0,10.110016
20120501T0600,9.870529,78,8.427383,250.0169,62,32.93,9.869995
20120501T0700,11.290529,74,6.151683,200.55605,100,179.78,10.470001
20120501T0800,12.590529,69,5.0528407,175.91438,100,312.38998,11.860016
20120501T0900,14.060529,67,3.5455887,246.0375,100,453.9,13.540009
20120501T1000,14.630529,63,5.4477882,277.59464,100,388.93,14.51001
20120501T1100,15.810529,59,3.6,306.8699,100,491.28,15.77002
20120501T1200,16.680529,57,6.4799995,360,100,665.72,17.320007
20120501T1300,17.95053,50,4.2136917,289.98312,64,760.06,18.75
20120501T1400,18.97053,48,11.043261,289.0256,20,774.3,19.690002
20120501T1500,19.020529,46,13.551501,309.61072,34,723.57,19.929993
20120501T1600,18.860529,50,11.119281,330.94543,100,544.68,19.550018
20120501T1700,18.79053,53,8.373386,334.53668,100,270.56,18.580017
20120501T1800,18.12053,57,5.8603754,317.48956,100,80.1,17.480011
20120501T1900,16.840528,70,10.195057,317.86243,100,82.77,16.589996
20120501T2000,15.940529,77,10.483357,344.0546,100,5.34,15.589996
20120501T2100,15.830529,74,5.1165614,309.2894,100,0,14.899994
20120501T2200,13.970529,93,5.495161,301.6075,100,0,14.309998
20120501T2300,13.570529,96,5.00128,300.25644,100,0,13.839996
20120502T0000,13.280529,96,7.6367526,315,100,0,13.5
20120502T0100,13.150529,97,3.219938,153.43495,100,0,13.230011
20120502T0200,13.080529,96,6.6185193,112.380135,100,0,13.029999
20120502T0300,12.8005295,95,7.653705,138.81407,100,0,12.790009
20120502T0400,12.880529,91,7.2,143.1301,100,0,12.570007
20120502T0500,11.790529,94,9.007196,267.7094,100,0,11.570007
20120502T0600,11.950529,92,7.342588,258.69006,100,8.9,11.5
20120502T0700,12.5505295,90,5.937272,255.96376,100,62.3,11.730011
20120502T0800,14.090529,86,2.8799999,270,8,186.01,12.610016
20120502T0900,14.920529,80,4.6938252,265.6013,100,299.04,13.740021
20120502T1000,14.950529,75,14.044615,271.4688,100,232.29,14.240021
20120502T1100,14.940529,76,14.081478,274.3987,100,339.97998,14.76001
20120502T1200,15.590529,70,10.182337,261.8699,23,340.87,15.230011
20120502T1300,16.240528,67,5.95906,244.98311,100,296.37,15.580017
20120502T1400,17.20053,61,12.979984,266.8202,10,499.28998,16.51001
20120502T1500,17.110529,59,17.298738,257.98853,32,307.05,16.300018
20120502T1600,17.520529,57,20.5484,266.9872,10,325.74,16.179993
20120502T1700,16.97053,59,20.892412,271.9749,10,461.91,16.369995
20120502T1800,16.260529,61,18.129137,276.84277,10,321.29,15.890015
20120502T1900,14.980529,65,14.241629,286.14435,0,161.09,14.910004
20120502T2000,13.310529,71,9.659814,296.56506,0,25.81,13.540009
20120502T2100,12.250529,73,5.506941,281.30994,0,0,12.369995
20120502T2200,11.670529,72,3.096837,234.46233,0,0,11.420013
20120502T2300,10.850529,76,1.08,180,0,0,10.619995
20120503T0000,10.210529,80,1.2979984,56.30993,0,0,9.929993
20120503T0100,9.900529,81,3.6,89.99999,0,0,9.330017
20120503T0200,9.650529,82,4.6800003,112.61986,0,0,8.809998
20120503T0300,8.570529,86,6.763786,115.20112,0,0,8.360016
20120503T0400,7.1605287,93,7.10031,120.465546,0,0,7.9599915
20120503T0500,8.0505295,95,4.896529,107.10272,5,0,7.350006
20120503T0600,7.3905287,96,5.4833565,113.19859,100,32.93,7.51001
20120503T0700,8.020529,94,6.792466,122.00538,100,153.08,8.490021
20120503T0800,9.430529,91,5.154415,114.77514,100,324.85,10.01001
20120503T0900,11.570529,85,2.16,89.99999,0,510.86,11.860016
20120503T1000,13.640529,78,1.609969,333.43497,0,647.02997,13.990021
20120503T1100,15.310529,66,4.39436,325.008,0,750.26996,16.01001
20120503T1200,16.840528,58,5.3517847,312.27368,0,814.35,17.720001
20120503T1300,17.990528,56,5.4833565,293.1986,0,825.02997,19
20120503T1400,18.770529,54,5.8048253,277.125,10,766.29,19.809998
20120503T1500,18.990528,54,5.4477882,277.59464,10,688.86,20.119995
20120503T1600,19.000528,54,5.0911684,278.1301,10,588.29,20.029999
20120503T1700,18.82053,54,4.802999,282.99463,10,461.91,19.529999
20120503T1800,18.45053,55,4.896529,287.10272,10,315.06,18.649994
20120503T1900,17.860529,55,4.0249224,296.56506,0,161.09,17.51001
20120503T2000,17.23053,56,2.9024127,330.25513,0,27.59,16.02002
20120503T2100,16.56053,58,0.8049845,26.565033,0,0,14.610016
20120503T2200,15.900529,61,2.7416782,113.19859,0,0,13.420013
20120503T2300,14.700529,67,4.5820518,135,10,0,12.440002
20120504T0000,13.560529,72,4.6938257,147.52881,0,0,11.619995
20120504T0100,12.570529,76,4.3498964,155.55605,0,0,10.890015
20120504T0200,11.930529,77,3.8773184,158.1986,0,0,10.27002
20120504T0300,11.430529,78,4.0249224,153.43495,0,0,9.709991
20120504T0400,10.970529,78,4.1046314,142.12502,0,0,9.220001
20120504T0500,11.150529,79,5.1165614,140.71059,0,0,8.450012
20120504T0600,10.870529,76,4.8433046,131.98721,0,38.27,8.369995
20120504T0700,11.270529,79,5.634891,116.56505,18,194.91,9.480011
20120504T0800,12.890529,86,7.172949,107.52557,41,362.22998,11.230011
20120504T0900,15.090529,80,8.557102,104.620865,40,510.86,13.360016
20120504T1000,17.530529,67,8.759178,99.46232,20,640.8,15.640015
20120504T1100,19.160528,58,7.928178,92.602554,0,744.04,17.720001
